Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source
NAD,NAD_VVy,maamaa,maamaay1,2SgPoss,NONE,NONE,NONE,Pret,ObvPl,gimaamaayibanii',g<<maamaay1>>ibanii',JDN-2010-Nouns,gimaamaayibaniin,g<<maamaay1>>ibaniin,JDN-2010-Nouns
NAD,NAD_VVy,maamaa,maamaay1,2PlPoss,NONE,NONE,NONE,Pret,ObvPl,gimaamaayiwaabanii',g<<maamaay1>>iwaabanii',JDN-2010-Nouns,gimaamaayiwaabaniin,g<<maamaay1>>iwaabaniin,JDN-2010-Nouns
NAD,NAD_VVy,maamaa,maamaay1,3SgProxPoss,NONE,NONE,NONE,Pret,ObvPl,omaamaayibanii',w<<maamaay1>>ibanii',JDN-2010-Nouns,omaamaayibaniin,w<<maamaay1>>ibaniin,JDN-2010-Nouns
NAD,NAD_VVy,maamaa,maamaay1,3PlProxPoss,NONE,NONE,NONE,Pret,ObvPl,omaamaayiwaabanii',w<<maamaay1>>iwaabanii',JDN-2010-Nouns,omaamaayiwaabaniin,w<<maamaay1>>iwaabaniin,JDN-2010-Nouns
NAD,NAD_VVy,maamaa,maamaay1,3SgObvPoss,NONE,NONE,NONE,Pret,ObvPl,omaamaayiniban,w<<maamaay1>>iniban,JDN-2010-Nouns,omaamaayiniban,w<<maamaay1>>iniban,JDN-2010-Nouns
NAD,NAD_VVy,maamaa,maamaay1,3PlObvPoss,NONE,NONE,NONE,Pret,ObvPl,omaamaayiniban,w<<maamaay1>>iniban,GUESS,omaamaayiniban,w<<maamaay1>>iniban,GUESS
NAD,NAD_VVy,maamaa,maamaay1,1SgPoss,NONE,Poss,NONE,Pret,ObvPl,nimaamaayimibanii',n<<maamaay1>>imibanii',JDN-2010-Nouns,nimaamaayimibaniin,n<<maamaay1>>imibaniin,JDN-2010-Nouns
NAD,NAD_VVy,maamaa,maamaay1,ExclPoss,NONE,Poss,NONE,Pret,ObvPl,nimaamaayiminaabanii',n<<maamaay1>>iminaabanii',JDN-2010-Nouns,nimaamaayiminaabaniin,n<<maamaay1>>iminaabaniin,JDN-2010-Nouns
NAD,NAD_VVy,maamaa,maamaay1,InclPoss,NONE,Poss,NONE,Pret,ObvPl,gimaamaayiminaabanii',g<<maamaay1>>iminaabanii',JDN-2010-Nouns,gimaamaayiminaabaniin,g<<maamaay1>>iminaabaniin,JDN-2010-Nouns
NAD,NAD_VVy,maamaa,maamaay1,2SgPoss,NONE,Poss,NONE,Pret,ObvPl,gimaamaayimibanii',g<<maamaay1>>imibanii',JDN-2010-Nouns,gimaamaayimibaniin,g<<maamaay1>>imibaniin,JDN-2010-Nouns
NAD,NAD_VVy,maamaa,maamaay1,2PlPoss,NONE,Poss,NONE,Pret,ObvPl,gimaamaayimiwaabanii',g<<maamaay1>>imiwaabanii',JDN-2010-Nouns,gimaamaayimiwaabaniin,g<<maamaay1>>imiwaabaniin,JDN-2010-Nouns
NAD,NAD_VVy,maamaa,maamaay1,3SgProxPoss,NONE,Poss,NONE,Pret,ObvPl,omaamaayimibanii',w<<maamaay1>>imibanii',JDN-2010-Nouns,omaamaayimibaniin,w<<maamaay1>>imibaniin,JDN-2010-Nouns
NAD,NAD_VVy,maamaa,maamaay1,3PlProxPoss,NONE,Poss,NONE,Pret,ObvPl,omaamaayimiwaabanii',w<<maamaay1>>imiwaabanii',JDN-2010-Nouns,omaamaayimiwaabaniin,w<<maamaay1>>imiwaabaniin,JDN-2010-Nouns
NAD,NAD_VVy,maamaa,maamaay1,3SgObvPoss,NONE,Poss,NONE,Pret,ObvPl,omaamaayiminiban,w<<maamaay1>>iminiban,JDN-2010-Nouns,omaamaayiminiban,w<<maamaay1>>iminiban,JDN-2010-Nouns
NAD,NAD_VVy,maamaa,maamaay1,3PlObvPoss,NONE,Poss,NONE,Pret,ObvPl,omaamaayiminiban,w<<maamaay1>>iminiban,GUESS,omaamaayiminiban,w<<maamaay1>>iminiban,GUESS
NAD,NAD_VVy,maamaa,maamaay1,1SgPoss,Dim,NONE,NONE,Pret,ObvPl,nimaamaayensibanii',n<<maamaay1>>ensibanii',JDN-2010-Nouns,nimaamaayensibaniin,n<<maamaay1>>ensibaniin,JDN-2010-Nouns
NAD,NAD_VVy,maamaa,maamaay1,ExclPoss,Dim,NONE,NONE,Pret,ObvPl,nimaamaayensinaabanii',n<<maamaay1>>ensinaabanii',JDN-2010-Nouns,nimaamaayensinaabaniin,n<<maamaay1>>ensinaabaniin,JDN-2010-Nouns
NAD,NAD_VVy,maamaa,maamaay1,InclPoss,Dim,NONE,NONE,Pret,ObvPl,gimaamaayensinaabanii',g<<maamaay1>>ensinaabanii',JDN-2010-Nouns,gimaamaayensinaabaniin,g<<maamaay1>>ensinaabaniin,JDN-2010-Nouns
NAD,NAD_VVy,maamaa,maamaay1,2SgPoss,Dim,NONE,NONE,Pret,ObvPl,gimaamaayensibanii',g<<maamaay1>>ensibanii',JDN-2010-Nouns,gimaamaayensibaniin,g<<maamaay1>>ensibaniin,JDN-2010-Nouns
NAD,NAD_VVy,maamaa,maamaay1,2PlPoss,Dim,NONE,NONE,Pret,ObvPl,gimaamaayensiwaabanii',g<<maamaay1>>ensiwaabanii',JDN-2010-Nouns,gimaamaayensiwaabaniin,g<<maamaay1>>ensiwaabaniin,JDN-2010-Nouns
NAD,NAD_VVy,maamaa,maamaay1,3SgProxPoss,Dim,NONE,NONE,Pret,ObvPl,omaamaayensibanii',w<<maamaay1>>ensibanii',JDN-2010-Nouns,omaamaayensibaniin,w<<maamaay1>>ensibaniin,JDN-2010-Nouns
NAD,NAD_VVy,maamaa,maamaay1,3PlProxPoss,Dim,NONE,NONE,Pret,ObvPl,omaamaayensiwaabanii',w<<maamaay1>>ensiwaabanii',JDN-2010-Nouns,omaamaayensiwaabaniin,w<<maamaay1>>ensiwaabaniin,JDN-2010-Nouns
NAD,NAD_VVy,maamaa,maamaay1,3SgObvPoss,Dim,NONE,NONE,Pret,ObvPl,omaamaayensiniban,w<<maamaay1>>ensiniban,JDN-2010-Nouns,omaamaayensiniban,w<<maamaay1>>ensiniban,JDN-2010-Nouns
NAD,NAD_VVy,maamaa,maamaay1,3PlObvPoss,Dim,NONE,NONE,Pret,ObvPl,omaamaayensiniban,w<<maamaay1>>ensiniban,GUESS,omaamaayensiniban,w<<maamaay1>>ensiniban,GUESS
NAD,NAD_VVy,maamaa,maamaay1,1SgPoss,Dim,Poss,NONE,Pret,ObvPl,nimaamaayensimibanii',n<<maamaay1>>ensimibanii',JDN-2010-Nouns,nimaamaayensimibaniin,n<<maamaay1>>ensimibaniin,JDN-2010-Nouns
NAD,NAD_VVy,maamaa,maamaay1,ExclPoss,Dim,Poss,NONE,Pret,ObvPl,nimaamaayensiminaabanii',n<<maamaay1>>ensiminaabanii',JDN-2010-Nouns,nimaamaayensiminaabaniin,n<<maamaay1>>ensiminaabaniin,JDN-2010-Nouns
NAD,NAD_VVy,maamaa,maamaay1,InclPoss,Dim,Poss,NONE,Pret,ObvPl,gimaamaayensiminaabanii',g<<maamaay1>>ensiminaabanii',JDN-2010-Nouns,gimaamaayensiminaabaniin,g<<maamaay1>>ensiminaabaniin,JDN-2010-Nouns
NAD,NAD_VVy,maamaa,maamaay1,2SgPoss,Dim,Poss,NONE,Pret,ObvPl,gimaamaayensimibanii',g<<maamaay1>>ensimibanii',JDN-2010-Nouns,gimaamaayensimibaniin,g<<maamaay1>>ensimibaniin,JDN-2010-Nouns
NAD,NAD_VVy,maamaa,maamaay1,2PlPoss,Dim,Poss,NONE,Pret,ObvPl,gimaamaayensimiwaabanii',g<<maamaay1>>ensimiwaabanii',JDN-2010-Nouns,gimaamaayensimiwaabaniin,g<<maamaay1>>ensimiwaabaniin,JDN-2010-Nouns
NAD,NAD_VVy,maamaa,maamaay1,3SgProxPoss,Dim,Poss,NONE,Pret,ObvPl,omaamaayensimibanii',w<<maamaay1>>ensimibanii',JDN-2010-Nouns,omaamaayensimibaniin,w<<maamaay1>>ensimibaniin,JDN-2010-Nouns
NAD,NAD_VVy,maamaa,maamaay1,3PlProxPoss,Dim,Poss,NONE,Pret,ObvPl,omaamaayensimiwaabanii',w<<maamaay1>>ensimiwaabanii',JDN-2010-Nouns,omaamaayensimiwaabaniin,w<<maamaay1>>ensimiwaabaniin,JDN-2010-Nouns
NAD,NAD_VVy,maamaa,maamaay1,3SgObvPoss,Dim,Poss,NONE,Pret,ObvPl,omaamaayensiminiban,w<<maamaay1>>ensiminiban,JDN-2010-Nouns,omaamaayensiminiban,w<<maamaay1>>ensiminiban,JDN-2010-Nouns
NAD,NAD_VVy,maamaa,maamaay1,3PlObvPoss,Dim,Poss,NONE,Pret,ObvPl,omaamaayensiminiban,w<<maamaay1>>ensiminiban,GUESS,omaamaayensiminiban,w<<maamaay1>>ensiminiban,GUESS
NAD,NAD_VVy,maamaa,maamaay1,1SgPoss,Dim,NONE,Pej,NONE,ObvPl,nimaamaayenzhisha',n<<maamaay1>>enzhisha',JDN-2010-Nouns,nimaamaayenzhishan,n<<maamaay1>>enzhishan,JDN-2010-Nouns
NAD,NAD_VVy,maamaa,maamaay1,ExclPoss,Dim,NONE,Pej,NONE,ObvPl,nimaamaayenzhishinaani',n<<maamaay1>>enzhishinaani',JDN-2010-Nouns,nimaamaayenzhishinaanin,n<<maamaay1>>enzhishinaanin,JDN-2010-Nouns
NAD,NAD_VVy,maamaa,maamaay1,InclPoss,Dim,NONE,Pej,NONE,ObvPl,gimaamaayenzhishinaani',g<<maamaay1>>enzhishinaani',JDN-2010-Nouns,gimaamaayenzhishinaanin,g<<maamaay1>>enzhishinaanin,JDN-2010-Nouns
NAD,NAD_VVy,maamaa,maamaay1,2SgPoss,Dim,NONE,Pej,NONE,ObvPl,gimaamaayenzhisha',g<<maamaay1>>enzhisha',JDN-2010-Nouns,gimaamaayenzhishan,g<<maamaay1>>enzhishan,JDN-2010-Nouns
NAD,NAD_VVy,maamaa,maamaay1,2PlPoss,Dim,NONE,Pej,NONE,ObvPl,gimaamaayenzhishiwaa',g<<maamaay1>>enzhishiwaa',JDN-2010-Nouns,gimaamaayenzhishiwaan,g<<maamaay1>>enzhishiwaan,JDN-2010-Nouns
NAD,NAD_VVy,maamaa,maamaay1,3SgProxPoss,Dim,NONE,Pej,NONE,ObvPl,omaamaayenzhisha',w<<maamaay1>>enzhisha',JDN-2010-Nouns,omaamaayenzhishan,w<<maamaay1>>enzhishan,JDN-2010-Nouns
NAD,NAD_VVy,maamaa,maamaay1,3PlProxPoss,Dim,NONE,Pej,NONE,ObvPl,omaamaayenzhishiwaa',w<<maamaay1>>enzhishiwaa',JDN-2010-Nouns,omaamaayenzhishiwaan,w<<maamaay1>>enzhishiwaan,JDN-2010-Nouns
NAD,NAD_VVy,maamaa,maamaay1,3SgObvPoss,Dim,NONE,Pej,NONE,ObvPl,omaamaayenzhishini,w<<maamaay1>>enzhishiniw1,JDN-2010-Nouns,omaamaayenzhishini,w<<maamaay1>>enzhishiniw1,JDN-2010-Nouns
NAD,NAD_VVy,maamaa,maamaay1,3PlObvPoss,Dim,NONE,Pej,NONE,ObvPl,omaamaayenzhishini,w<<maamaay1>>enzhishiniw1,GUESS,omaamaayenzhishini,w<<maamaay1>>enzhishiniw1,GUESS
NAD,NAD_VVy,maamaa,maamaay1,1SgPoss,Dim,Poss,Pej,NONE,ObvPl,nimaamaayensimisha',n<<maamaay1>>ensimisha',JDN-2010-Nouns,nimaamaayensimishan,n<<maamaay1>>ensimishan,JDN-2010-Nouns
NAD,NAD_VVy,maamaa,maamaay1,ExclPoss,Dim,Poss,Pej,NONE,ObvPl,nimaamaayensimishinaani',n<<maamaay1>>ensimishinaani',JDN-2010-Nouns,nimaamaayensimishinaanin,n<<maamaay1>>ensimishinaanin,JDN-2010-Nouns
NAD,NAD_VVy,maamaa,maamaay1,InclPoss,Dim,Poss,Pej,NONE,ObvPl,gimaamaayensimishinaani',g<<maamaay1>>ensimishinaani',JDN-2010-Nouns,gimaamaayensimishinaanin,g<<maamaay1>>ensimishinaanin,JDN-2010-Nouns
NAD,NAD_VVy,maamaa,maamaay1,2SgPoss,Dim,Poss,Pej,NONE,ObvPl,gimaamaayensimisha',g<<maamaay1>>ensimisha',JDN-2010-Nouns,gimaamaayensimishan,g<<maamaay1>>ensimishan,JDN-2010-Nouns
NAD,NAD_VVy,maamaa,maamaay1,2PlPoss,Dim,Poss,Pej,NONE,ObvPl,gimaamaayensimishiwaa',g<<maamaay1>>ensimishiwaa',JDN-2010-Nouns,gimaamaayensimishiwaan,g<<maamaay1>>ensimishiwaan,JDN-2010-Nouns
NAD,NAD_VVy,maamaa,maamaay1,3SgProxPoss,Dim,Poss,Pej,NONE,ObvPl,omaamaayensimisha',w<<maamaay1>>ensimisha',JDN-2010-Nouns,omaamaayensimishan,w<<maamaay1>>ensimishan,JDN-2010-Nouns
NAD,NAD_VVy,maamaa,maamaay1,3PlProxPoss,Dim,Poss,Pej,NONE,ObvPl,omaamaayensimishiwaa',w<<maamaay1>>ensimishiwaa',JDN-2010-Nouns,omaamaayensimishiwaan,w<<maamaay1>>ensimishiwaan,JDN-2010-Nouns
NAD,NAD_VVy,maamaa,maamaay1,3SgObvPoss,Dim,Poss,Pej,NONE,ObvPl,omaamaayensimishini,w<<maamaay1>>ensimishiniw1,JDN-2010-Nouns,omaamaayensimishini,w<<maamaay1>>ensimishiniw1,JDN-2010-Nouns
NAD,NAD_VVy,maamaa,maamaay1,3PlObvPoss,Dim,Poss,Pej,NONE,ObvPl,omaamaayensimishini,w<<maamaay1>>ensimishiniw1,GUESS,omaamaayensimishini,w<<maamaay1>>ensimishiniw1,GUESS
NAD,NAD_VVy,maamaa,maamaay1,1SgPoss,NONE,NONE,NONE,NONE,ObvSg,nimaamaayan,n<<maamaay1>>an,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,ExclPoss,NONE,NONE,NONE,NONE,ObvSg,nimaamaayinaanin,n<<maamaay1>>inaanin,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,InclPoss,NONE,NONE,NONE,NONE,ObvSg,gimaamaayinaanin,g<<maamaay1>>inaanin,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,2SgPoss,NONE,NONE,NONE,NONE,ObvSg,gimaamaayan,g<<maamaay1>>an,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,2PlPoss,NONE,NONE,NONE,NONE,ObvSg,gimaamaayiwaan,g<<maamaay1>>iwaan,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,3SgProxPoss,NONE,NONE,NONE,NONE,ObvSg,omaamaayan,w<<maamaay1>>an,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,3PlProxPoss,NONE,NONE,NONE,NONE,ObvSg,omaamaayiwaan,w<<maamaay1>>iwaan,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,3SgObvPoss,NONE,NONE,NONE,NONE,ObvSg,omaamaayini,w<<maamaay1>>iniw1,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,3PlObvPoss,NONE,NONE,NONE,NONE,ObvSg,omaamaayini,w<<maamaay1>>iniw1,GUESS,,,
NAD,NAD_VVy,maamaa,maamaay1,1SgPoss,NONE,Poss,NONE,NONE,ObvSg,nimaamaayiman,n<<maamaay1>>iman,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,ExclPoss,NONE,Poss,NONE,NONE,ObvSg,nimaamaayiminaanin,n<<maamaay1>>iminaanin,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,InclPoss,NONE,Poss,NONE,NONE,ObvSg,gimaamaayiminaanin,g<<maamaay1>>iminaanin,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,2SgPoss,NONE,Poss,NONE,NONE,ObvSg,gimaamaayiman,g<<maamaay1>>iman,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,2PlPoss,NONE,Poss,NONE,NONE,ObvSg,gimaamaayimiwaan,g<<maamaay1>>imiwaan,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,3SgProxPoss,NONE,Poss,NONE,NONE,ObvSg,omaamaayiman,w<<maamaay1>>iman,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,3PlProxPoss,NONE,Poss,NONE,NONE,ObvSg,omaamaayimiwaan,w<<maamaay1>>imiwaan,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,3SgObvPoss,NONE,Poss,NONE,NONE,ObvSg,omaamaayimini,w<<maamaay1>>iminiw1,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,3PlObvPoss,NONE,Poss,NONE,NONE,ObvSg,omaamaayimini,w<<maamaay1>>iminiw1,GUESS,,,
NAD,NAD_VVy,maamaa,maamaay1,1SgPoss,Dim,NONE,NONE,NONE,ObvSg,nimaamaayensan,n<<maamaay1>>ensan,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,ExclPoss,Dim,NONE,NONE,NONE,ObvSg,nimaamaayensinaanin,n<<maamaay1>>ensinaanin,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,InclPoss,Dim,NONE,NONE,NONE,ObvSg,gimaamaayensinaanin,g<<maamaay1>>ensinaanin,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,2SgPoss,Dim,NONE,NONE,NONE,ObvSg,gimaamaayensan,g<<maamaay1>>ensan,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,2PlPoss,Dim,NONE,NONE,NONE,ObvSg,gimaamaayensiwaan,g<<maamaay1>>ensiwaan,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,3SgProxPoss,Dim,NONE,NONE,NONE,ObvSg,omaamaayensan,w<<maamaay1>>ensan,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,3PlProxPoss,Dim,NONE,NONE,NONE,ObvSg,omaamaayensiwaan,w<<maamaay1>>ensiwaan,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,3SgObvPoss,Dim,NONE,NONE,NONE,ObvSg,omaamaayensini,w<<maamaay1>>ensiniw1,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,3PlObvPoss,Dim,NONE,NONE,NONE,ObvSg,omaamaayensini,w<<maamaay1>>ensiniw1,GUESS,,,
NAD,NAD_VVy,maamaa,maamaay1,1SgPoss,Dim,Poss,NONE,NONE,ObvSg,nimaamaayensiman,n<<maamaay1>>ensiman,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,ExclPoss,Dim,Poss,NONE,NONE,ObvSg,nimaamaayensiminaanin,n<<maamaay1>>ensiminaanin,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,InclPoss,Dim,Poss,NONE,NONE,ObvSg,gimaamaayensiminaanin,g<<maamaay1>>ensiminaanin,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,2SgPoss,Dim,Poss,NONE,NONE,ObvSg,gimaamaayensiman,g<<maamaay1>>ensiman,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,2PlPoss,Dim,Poss,NONE,NONE,ObvSg,gimaamaayensimiwaan,g<<maamaay1>>ensimiwaan,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,3SgProxPoss,Dim,Poss,NONE,NONE,ObvSg,omaamaayensiman,w<<maamaay1>>ensiman,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,3PlProxPoss,Dim,Poss,NONE,NONE,ObvSg,omaamaayensimiwaan,w<<maamaay1>>ensimiwaan,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,3SgObvPoss,Dim,Poss,NONE,NONE,ObvSg,omaamaayensimini,w<<maamaay1>>ensiminiw1,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,3PlObvPoss,Dim,Poss,NONE,NONE,ObvSg,omaamaayensimini,w<<maamaay1>>ensiminiw1,GUESS,,,
NAD,NAD_VVy,maamaa,maamaay1,1SgPoss,NONE,NONE,Pej,NONE,ObvSg,nimaamaayishan,n<<maamaay1>>ishan,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,ExclPoss,NONE,NONE,Pej,NONE,ObvSg,nimaamaayishinaanin,n<<maamaay1>>ishinaanin,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,InclPoss,NONE,NONE,Pej,NONE,ObvSg,gimaamaayishinaanin,g<<maamaay1>>ishinaanin,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,2SgPoss,NONE,NONE,Pej,NONE,ObvSg,gimaamaayishan,g<<maamaay1>>ishan,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,2PlPoss,NONE,NONE,Pej,NONE,ObvSg,gimaamaayishiwaan,g<<maamaay1>>ishiwaan,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,3SgProxPoss,NONE,NONE,Pej,NONE,ObvSg,omaamaayishan,w<<maamaay1>>ishan,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,3PlProxPoss,NONE,NONE,Pej,NONE,ObvSg,omaamaayishiwaan,w<<maamaay1>>ishiwaan,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,3SgObvPoss,NONE,NONE,Pej,NONE,ObvSg,omaamaayishini,w<<maamaay1>>ishiniw1,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,3PlObvPoss,NONE,NONE,Pej,NONE,ObvSg,omaamaayishini,w<<maamaay1>>ishiniw1,GUESS,,,
NAD,NAD_VVy,maamaa,maamaay1,1SgPoss,NONE,Poss,Pej,NONE,ObvSg,nimaamaayimishan,n<<maamaay1>>imishan,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,ExclPoss,NONE,Poss,Pej,NONE,ObvSg,nimaamaayimishinaanin,n<<maamaay1>>imishinaanin,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,InclPoss,NONE,Poss,Pej,NONE,ObvSg,gimaamaayimishinaanin,g<<maamaay1>>imishinaanin,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,2SgPoss,NONE,Poss,Pej,NONE,ObvSg,gimaamaayimishan,g<<maamaay1>>imishan,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,2PlPoss,NONE,Poss,Pej,NONE,ObvSg,gimaamaayimishiwaan,g<<maamaay1>>imishiwaan,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,3SgProxPoss,NONE,Poss,Pej,NONE,ObvSg,omaamaayimishan,w<<maamaay1>>imishan,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,3PlProxPoss,NONE,Poss,Pej,NONE,ObvSg,omaamaayimishiwaan,w<<maamaay1>>imishiwaan,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,3SgObvPoss,NONE,Poss,Pej,NONE,ObvSg,omaamaayimishini,w<<maamaay1>>imishiniw1,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,3PlObvPoss,NONE,Poss,Pej,NONE,ObvSg,omaamaayimishini,w<<maamaay1>>imishiniw1,GUESS,,,
NAD,NAD_VVy,maamaa,maamaay1,1SgPoss,NONE,NONE,NONE,Pret,ObvSg,nimaamaayibaniin,n<<maamaay1>>ibaniin,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,ExclPoss,NONE,NONE,NONE,Pret,ObvSg,nimaamaayinaabaniin,n<<maamaay1>>inaabaniin,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,InclPoss,NONE,NONE,NONE,Pret,ObvSg,gimaamaayinaabaniin,g<<maamaay1>>inaabaniin,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,2SgPoss,NONE,NONE,NONE,Pret,ObvSg,gimaamaayibaniin,g<<maamaay1>>ibaniin,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,2PlPoss,NONE,NONE,NONE,Pret,ObvSg,gimaamaayiwaabaniin,g<<maamaay1>>iwaabaniin,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,3SgProxPoss,NONE,NONE,NONE,Pret,ObvSg,omaamaayibaniin,w<<maamaay1>>ibaniin,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,3PlProxPoss,NONE,NONE,NONE,Pret,ObvSg,omaamaayiwaabaniin,w<<maamaay1>>iwaabaniin,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,3SgObvPoss,NONE,NONE,NONE,Pret,ObvSg,omaamaayiniban,w<<maamaay1>>iniban,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,3PlObvPoss,NONE,NONE,NONE,Pret,ObvSg,omaamaayiniban,w<<maamaay1>>iniban,GUESS,,,
NAD,NAD_VVy,maamaa,maamaay1,1SgPoss,NONE,Poss,NONE,Pret,ObvSg,nimaamaayimibaniin,n<<maamaay1>>imibaniin,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,ExclPoss,NONE,Poss,NONE,Pret,ObvSg,nimaamaayiminaabaniin,n<<maamaay1>>iminaabaniin,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,InclPoss,NONE,Poss,NONE,Pret,ObvSg,gimaamaayiminaabaniin,g<<maamaay1>>iminaabaniin,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,2SgPoss,NONE,Poss,NONE,Pret,ObvSg,gimaamaayimibaniin,g<<maamaay1>>imibaniin,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,2PlPoss,NONE,Poss,NONE,Pret,ObvSg,gimaamaayimiwaabaniin,g<<maamaay1>>imiwaabaniin,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,3SgProxPoss,NONE,Poss,NONE,Pret,ObvSg,omaamaayimibaniin,w<<maamaay1>>imibaniin,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,3PlProxPoss,NONE,Poss,NONE,Pret,ObvSg,omaamaayimiwaabaniin,w<<maamaay1>>imiwaabaniin,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,3SgObvPoss,NONE,Poss,NONE,Pret,ObvSg,omaamaayiminiban,w<<maamaay1>>iminiban,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,3PlObvPoss,NONE,Poss,NONE,Pret,ObvSg,omaamaayiminiban,w<<maamaay1>>iminiban,GUESS,,,
NAD,NAD_VVy,maamaa,maamaay1,1SgPoss,Dim,NONE,NONE,Pret,ObvSg,nimaamaayensibaniin,n<<maamaay1>>ensibaniin,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,ExclPoss,Dim,NONE,NONE,Pret,ObvSg,nimaamaayensinaabaniin,n<<maamaay1>>ensinaabaniin,JDN-2010-Nouns,,,
NAD,NAD_VVy,maamaa,maamaay1,InclPoss,Dim,NONE,NONE,Pret,ObvSg,gimaamaayensinaabaniin,g<<maamaay1>>ensinaabaniin,JDN-2010-Nouns,,,
